term_original,best_domain,top_score,second_score,margin,cluster_id,cluster_confidence,cluster_label
Neuropsych,cognitive_function,0.47883123,0.41815072,0.06068051,-1,0.0,noise
Bad brain day,cognitive_function,0.48162723,0.42133152,0.0602957,-1,0.0,noise
scattered,cognitive_function,0.52845186,0.46912205,0.059329808,-1,0.0,noise
"Muddled head, ",cognitive_function,0.48239177,0.4234404,0.058951378,-1,0.0,noise
thoughts racing,cognitive_function,0.465829,0.4070494,0.058779627,-1,0.0,noise
Verbal issues ,cognitive_function,0.48737168,0.42874426,0.058627427,-1,0.0,noise
Delusions,cognitive_function,0.512701,0.45519996,0.057501018,-1,0.0,noise
very disorganized,cognitive_function,0.49806178,0.44071275,0.057349026,-1,0.0,noise
Brain wouldn't turn off,cognitive_function,0.46200693,0.40493447,0.05707246,-1,0.0,noise
so unfocused ,cognitive_function,0.5622119,0.50556135,0.05665052,-1,0.0,noise
brain fried,cognitive_function,0.5382698,0.48193204,0.056337774,-1,0.0,noise
indecisive,cognitive_function,0.4830163,0.4293537,0.053662598,-1,0.0,noise
awareness,cognitive_function,0.45937192,0.40743536,0.051936567,-1,0.0,noise
good mental focus,cognitive_function,0.66455555,0.61304605,0.0515095,-1,0.0,noise
anxiety over memories,cognitive_function,0.48858774,0.43711418,0.051473558,-1,0.0,noise
Strange Brain Health,cognitive_function,0.4883461,0.43698752,0.05135858,-1,0.0,noise
art making ,creative_hobbies,0.7713175,0.3924835,0.37883398,-1,0.0,noise
Art,creative_hobbies,0.81643045,0.48233294,0.3340975,-1,0.0,noise
painting,creative_hobbies,0.7548709,0.43263355,0.32223734,-1,0.0,noise
Made art,creative_hobbies,0.7293857,0.4175961,0.31178957,-1,0.0,noise
created art,creative_hobbies,0.7134068,0.40295082,0.31045598,-1,0.0,noise
Drew something,creative_hobbies,0.6376339,0.3432298,0.29440412,-1,0.0,noise
drawing,creative_hobbies,0.71951485,0.4339193,0.28559554,-1,0.0,noise
studio art,creative_hobbies,0.6939324,0.4087123,0.28522012,-1,0.0,noise
illustrating,creative_hobbies,0.60593665,0.32122844,0.2847082,-1,0.0,noise
arts,creative_hobbies,0.7356968,0.45571032,0.27998647,-1,0.0,noise
painting class,creative_hobbies,0.55204636,0.2734073,0.27863905,-1,0.0,noise
art block ,creative_hobbies,0.5929043,0.31754246,0.27536187,-1,0.0,noise
painting project,creative_hobbies,0.6044148,0.32964376,0.27477106,-1,0.0,noise
arts & crafts,creative_hobbies,0.6838522,0.41345382,0.27039838,-1,0.0,noise
songwriting,creative_hobbies,0.6274149,0.37134582,0.25606906,-1,0.0,noise
art project,creative_hobbies,0.68892866,0.43632707,0.2526016,-1,0.0,noise
more painting,creative_hobbies,0.6580616,0.40762287,0.25043875,-1,0.0,noise
art class,creative_hobbies,0.64150083,0.39520553,0.2462953,-1,0.0,noise
successful drawing,creative_hobbies,0.5796098,0.33357358,0.24603623,-1,0.0,noise
arts/crafts,creative_hobbies,0.70163465,0.45897186,0.24266279,-1,0.0,noise
Painted,creative_hobbies,0.71013343,0.46943516,0.24069828,-1,0.0,noise
calligraphy,creative_hobbies,0.48383626,0.24575278,0.23808348,-1,0.0,noise
did art,creative_hobbies,0.6434134,0.40679693,0.23661649,-1,0.0,noise
art show,creative_hobbies,0.6504531,0.41611803,0.23433506,-1,0.0,noise
much art,creative_hobbies,0.64768326,0.4180758,0.22960746,-1,0.0,noise
art and music day,creative_hobbies,0.598966,0.37031725,0.22864875,-1,0.0,noise
"did some drawing and coloring,",creative_hobbies,0.6031949,0.37475365,0.22844124,-1,0.0,noise
performance art,creative_hobbies,0.6263279,0.4023773,0.22395056,-1,0.0,noise
art store,creative_hobbies,0.51174575,0.2933688,0.21837696,-1,0.0,noise
paint,creative_hobbies,0.7234504,0.50552416,0.21792626,-1,0.0,noise
silk painting,creative_hobbies,0.5609889,0.34353566,0.21745324,-1,0.0,noise
musical,creative_hobbies,0.61862326,0.40626335,0.2123599,-1,0.0,noise
Art Guild ,creative_hobbies,0.5525737,0.34046224,0.21211144,-1,0.0,noise
craft show,creative_hobbies,0.58678687,0.37763324,0.20915362,-1,0.0,noise
flow arts,creative_hobbies,0.5986538,0.390426,0.20822778,-1,0.0,noise
craft project,creative_hobbies,0.5751542,0.36967897,0.20547521,-1,0.0,noise
painted walls,creative_hobbies,0.47548172,0.27027127,0.20521045,-1,0.0,noise
paper craft,creative_hobbies,0.58934134,0.38829476,0.20104659,-1,0.0,noise
painted nails ,creative_hobbies,0.48763877,0.28776947,0.1998693,-1,0.0,noise
wrote song,creative_hobbies,0.56918204,0.36953926,0.19964278,-1,0.0,noise
crafting,creative_hobbies,0.6518146,0.45316875,0.19864583,-1,0.0,noise
craft,creative_hobbies,0.7291784,0.531561,0.19761741,-1,0.0,noise
wrote poetry,creative_hobbies,0.46919626,0.27200162,0.19719464,-1,0.0,noise
painted b,creative_hobbies,0.5632381,0.36677212,0.19646597,-1,0.0,noise
card craft,creative_hobbies,0.53067636,0.33531725,0.19535911,-1,0.0,noise
paper crafting,creative_hobbies,0.54734576,0.35512942,0.19221634,-1,0.0,noise
art festival,creative_hobbies,0.571025,0.3814215,0.18960351,-1,0.0,noise
did some art!!,creative_hobbies,0.64022636,0.45116648,0.18905988,-1,0.0,noise
Crafts,creative_hobbies,0.6537492,0.4653558,0.18839341,-1,0.0,noise
belafspraak arts,creative_hobbies,0.49939293,0.3116439,0.18774903,-1,0.0,noise
paintball,creative_hobbies,0.54344416,0.35578007,0.18766409,-1,0.0,noise
creative,creative_hobbies,0.6311021,0.44470283,0.18639925,-1,0.0,noise
started art course,creative_hobbies,0.5540394,0.36778948,0.18624994,-1,0.0,noise
photo editing,creative_hobbies,0.51158875,0.32610163,0.18548712,-1,0.0,noise
afternoon painting,creative_hobbies,0.6418499,0.45750505,0.18434483,-1,0.0,noise
painted furniture,creative_hobbies,0.4811592,0.3008958,0.1802634,-1,0.0,noise
and some drawing,creative_hobbies,0.52340937,0.34363943,0.17976993,-1,0.0,noise
art day,creative_hobbies,0.62642896,0.4486601,0.17776886,-1,0.0,noise
music and singing,creative_hobbies,0.6110672,0.43629962,0.17476755,-1,0.0,noise
jewelry crafting,creative_hobbies,0.5183867,0.34402648,0.17436025,-1,0.0,noise
crafted,creative_hobbies,0.59483016,0.42064556,0.17418459,-1,0.0,noise
music class,creative_hobbies,0.477508,0.30395228,0.17355573,-1,0.0,noise
art group,creative_hobbies,0.59031796,0.4168793,0.17343867,-1,0.0,noise
painted door,creative_hobbies,0.4506262,0.2793282,0.171298,-1,0.0,noise
creative block,creative_hobbies,0.5348634,0.36456776,0.17029566,-1,0.0,noise
painted on the floor,creative_hobbies,0.5120421,0.34180886,0.17023325,-1,0.0,noise
poetry,creative_hobbies,0.61014307,0.44454432,0.16559875,-1,0.0,noise
creative work,creative_hobbies,0.7051666,0.53957665,0.16558993,-1,0.0,noise
Writer's Workshop,creative_hobbies,0.5025109,0.34110343,0.16140747,-1,0.0,noise
went painting,creative_hobbies,0.6351706,0.47532707,0.1598435,-1,0.0,noise
computer art,creative_hobbies,0.6826854,0.5232461,0.15943927,-1,0.0,noise
Colouring,creative_hobbies,0.53723055,0.3798685,0.15736204,-1,0.0,noise
sing,creative_hobbies,0.56239575,0.40553877,0.15685698,-1,0.0,noise
Writing,creative_hobbies,0.67099893,0.5151228,0.15587616,-1,0.0,noise
went to art,creative_hobbies,0.62748736,0.47174543,0.15574193,-1,0.0,noise
coloring,creative_hobbies,0.5297233,0.3753999,0.1543234,-1,0.0,noise
monday art group,creative_hobbies,0.53276104,0.37916958,0.15359145,-1,0.0,noise
performed poetry,creative_hobbies,0.5160872,0.36272693,0.15336025,-1,0.0,noise
drew,creative_hobbies,0.4876338,0.33521324,0.15242055,-1,0.0,noise
some writing,creative_hobbies,0.63050514,0.4785338,0.15197134,-1,0.0,noise
music practice,creative_hobbies,0.49730533,0.34579116,0.15151417,-1,0.0,noise
rpg writing,creative_hobbies,0.47973752,0.3298975,0.14984003,-1,0.0,noise
singing,creative_hobbies,0.62928474,0.4794804,0.14980435,-1,0.0,noise
painted my nails,creative_hobbies,0.514248,0.36530495,0.14894307,-1,0.0,noise
Art Night,creative_hobbies,0.59894276,0.45085728,0.14808547,-1,0.0,noise
photography,creative_hobbies,0.57490957,0.4300493,0.14486027,-1,0.0,noise
hand-wrote notes,creative_hobbies,0.5172434,0.37335658,0.1438868,-1,0.0,noise
composing,creative_hobbies,0.56798494,0.42457342,0.14341152,-1,0.0,noise
played instrument,creative_hobbies,0.47873405,0.33648005,0.142254,-1,0.0,noise
cards/writing,creative_hobbies,0.5615139,0.42325857,0.13825533,-1,0.0,noise
handwrote notes,creative_hobbies,0.47075093,0.33278954,0.13796139,-1,0.0,noise
book craft,creative_hobbies,0.5207406,0.38450167,0.13623896,-1,0.0,noise
lettering,creative_hobbies,0.51926017,0.38460994,0.13465023,-1,0.0,noise
Craft fair,creative_hobbies,0.50881505,0.37585157,0.13296348,-1,0.0,noise
write,creative_hobbies,0.64832115,0.5176645,0.13065666,-1,0.0,noise
drawing work,creative_hobbies,0.60894936,0.47893572,0.13001364,-1,0.0,noise
painted 5 hours,creative_hobbies,0.540853,0.41202798,0.12882504,-1,0.0,noise
painted the door,creative_hobbies,0.47467446,0.34611428,0.12856019,-1,0.0,noise
crafting afternoon,creative_hobbies,0.58995235,0.4621476,0.12780476,-1,0.0,noise
painted house,creative_hobbies,0.54542375,0.4183923,0.12703145,-1,0.0,noise
no crafting,creative_hobbies,0.5483818,0.42141017,0.12697163,-1,0.0,noise
did crafts,creative_hobbies,0.56056833,0.43364143,0.1269269,-1,0.0,noise
embroidery,creative_hobbies,0.5392966,0.41441113,0.1248855,-1,0.0,noise
card making,creative_hobbies,0.5432345,0.41929716,0.12393737,-1,0.0,noise
performing,creative_hobbies,0.5661907,0.4422826,0.12390813,-1,0.0,noise
Singing lesson,creative_hobbies,0.4620635,0.3395511,0.1225124,-1,0.0,noise
play rehearsal,creative_hobbies,0.46575338,0.3432848,0.12246859,-1,0.0,noise
paint party pm,creative_hobbies,0.4795454,0.35860747,0.12093794,-1,0.0,noise
feeling creative,creative_hobbies,0.61885893,0.49890417,0.119954765,-1,0.0,noise
painted dog,creative_hobbies,0.47191262,0.35225558,0.11965704,-1,0.0,noise
creative day,creative_hobbies,0.57909834,0.45964682,0.11945152,-1,0.0,noise
Craft time,creative_hobbies,0.53563696,0.41642058,0.11921638,-1,0.0,noise
wrote code,creative_hobbies,0.5179983,0.3992471,0.11875117,-1,0.0,noise
Piano,creative_hobbies,0.5580281,0.4395785,0.1184496,-1,0.0,noise
felt creative ,creative_hobbies,0.5682884,0.4499743,0.11831409,-1,0.0,noise
worked on a piece of art,creative_hobbies,0.5913589,0.47433797,0.117020935,-1,0.0,noise
school art show,creative_hobbies,0.4912323,0.37551934,0.11571297,-1,0.0,noise
played music,creative_hobbies,0.5639465,0.45052564,0.113420844,-1,0.0,noise
got creative ,creative_hobbies,0.49116445,0.37784892,0.11331552,-1,0.0,noise
painted (sitting up),creative_hobbies,0.54879177,0.43685502,0.11193675,-1,0.0,noise
wrote a lot,creative_hobbies,0.48954892,0.3788526,0.110696316,-1,0.0,noise
music,creative_hobbies,0.68940914,0.57901627,0.11039287,-1,0.0,noise
printmaking,creative_hobbies,0.5191573,0.4092937,0.10986358,-1,0.0,noise
Wrote,creative_hobbies,0.57033896,0.46320266,0.10713631,-1,0.0,noise
worked on art,creative_hobbies,0.6474376,0.5408176,0.106619954,-1,0.0,noise
hobby projects,creative_hobbies,0.52993566,0.4236124,0.10632327,-1,0.0,noise
went to craft show,creative_hobbies,0.5252142,0.41890717,0.10630703,-1,0.0,noise
Rehearsal,creative_hobbies,0.54122806,0.43622833,0.10499972,-1,0.0,noise
crafting all day,creative_hobbies,0.48438013,0.38416296,0.10021716,-1,0.0,noise
piano playing,creative_hobbies,0.4712294,0.3726769,0.098552495,-1,0.0,noise
design project,creative_hobbies,0.45055807,0.3526562,0.09790188,-1,0.0,noise
did photography,creative_hobbies,0.4749075,0.37714684,0.09776065,-1,0.0,noise
crafts and gardening,creative_hobbies,0.5383481,0.4406885,0.09765959,-1,0.0,noise
craft fair stuff,creative_hobbies,0.489926,0.39291096,0.09701505,-1,0.0,noise
marking,creative_hobbies,0.48128453,0.38507026,0.096214265,-1,0.0,noise
played piano,creative_hobbies,0.5082163,0.413265,0.09495133,-1,0.0,noise
writing paper,creative_hobbies,0.51777476,0.4238594,0.09391537,-1,0.0,noise
long rehearsal,creative_hobbies,0.4769674,0.38340145,0.09356594,-1,0.0,noise
piching,creative_hobbies,0.5072248,0.41577548,0.09144932,-1,0.0,noise
organized crafts,creative_hobbies,0.49280626,0.40153486,0.0912714,-1,0.0,noise
showcase,creative_hobbies,0.49633133,0.4056298,0.09070152,-1,0.0,noise
photo shoot,creative_hobbies,0.59160006,0.5016774,0.08992267,-1,0.0,noise
Writing a paper,creative_hobbies,0.46417198,0.37466943,0.08950254,-1,0.0,noise
decorated,creative_hobbies,0.51324165,0.42502928,0.08821237,-1,0.0,noise
tattoo,creative_hobbies,0.5515795,0.4634484,0.08813107,-1,0.0,noise
tidied workshop,creative_hobbies,0.4565341,0.36856747,0.08796662,-1,0.0,noise
managed to write something,creative_hobbies,0.4714505,0.38409132,0.08735919,-1,0.0,noise
Bad art day,creative_hobbies,0.51543015,0.42911857,0.08631158,-1,0.0,noise
Singing practice ,creative_hobbies,0.47684532,0.3908192,0.08602613,-1,0.0,noise
pottery,creative_hobbies,0.5755259,0.4895162,0.08600968,-1,0.0,noise
2nd fresh arts group,creative_hobbies,0.45925432,0.37402773,0.085226595,-1,0.0,noise
No creativity,creative_hobbies,0.5501646,0.46543026,0.08473432,-1,0.0,noise
compose,creative_hobbies,0.48712295,0.40243107,0.08469188,-1,0.0,noise
arts and science night,creative_hobbies,0.51986825,0.43561792,0.08425033,-1,0.0,noise
paint night,creative_hobbies,0.5545937,0.4722337,0.08235997,-1,0.0,noise
comics workshop,creative_hobbies,0.45676088,0.37520146,0.08155942,-1,0.0,noise
adoration,creative_hobbies,0.4839021,0.40256715,0.08133495,-1,0.0,noise
Enjoyed music,creative_hobbies,0.47553423,0.3982039,0.07733032,-1,0.0,noise
lots of singing,creative_hobbies,0.47491658,0.39762408,0.0772925,-1,0.0,noise
prepartion ,creative_hobbies,0.45719308,0.38050127,0.07669181,-1,0.0,noise
decorating,creative_hobbies,0.55009574,0.47364676,0.07644898,-1,0.0,noise
chalk,creative_hobbies,0.48088157,0.4048795,0.07600206,-1,0.0,noise
Posters,creative_hobbies,0.5111624,0.4357202,0.075442195,-1,0.0,noise
sang,creative_hobbies,0.51744515,0.44331843,0.07412672,-1,0.0,noise
enamel work,creative_hobbies,0.48947173,0.41623572,0.07323602,-1,0.0,noise
weaving ,creative_hobbies,0.49199143,0.41895667,0.07303476,-1,0.0,noise
wore face paint,creative_hobbies,0.4533234,0.3825627,0.0707607,-1,0.0,noise
painted kitchen,creative_hobbies,0.5238378,0.45362857,0.070209235,-1,0.0,noise
lots of writing,creative_hobbies,0.49960333,0.42968735,0.06991598,-1,0.0,noise
played guitar,creative_hobbies,0.4696495,0.40272522,0.066924274,-1,0.0,noise
played magic,creative_hobbies,0.4804228,0.41421416,0.06620863,-1,0.0,noise
wrote paper,creative_hobbies,0.5287761,0.46306378,0.06571233,-1,0.0,noise
coding,creative_hobbies,0.5311977,0.4655983,0.06559944,-1,0.0,noise
tiiiiired,creative_hobbies,0.4571448,0.3915683,0.065576494,-1,0.0,noise
not funtioning,creative_hobbies,0.4754973,0.41024196,0.065255344,-1,0.0,noise
stimming,creative_hobbies,0.46456367,0.39959255,0.06497112,-1,0.0,noise
choir,creative_hobbies,0.4740885,0.41007483,0.06401366,-1,0.0,noise
Karaoke,creative_hobbies,0.45746744,0.39445794,0.0630095,-1,0.0,noise
art walk,creative_hobbies,0.5565219,0.49361467,0.06290722,-1,0.0,noise
guitar,creative_hobbies,0.48309097,0.42058235,0.06250861,-1,0.0,noise
Latex,creative_hobbies,0.45336425,0.39090037,0.06246388,-1,0.0,noise
play,creative_hobbies,0.5041975,0.4417861,0.062411368,-1,0.0,noise
workshop,creative_hobbies,0.4965793,0.43781167,0.058767617,-1,0.0,noise
cosplay,creative_hobbies,0.48073542,0.42239916,0.058336258,-1,0.0,noise
gothing,creative_hobbies,0.45818496,0.40051812,0.05766684,-1,0.0,noise
editing,creative_hobbies,0.5436584,0.48965412,0.054004252,-1,0.0,noise
Tiring,creative_hobbies,0.55818295,0.5058678,0.052315176,-1,0.0,noise
rehearsals,creative_hobbies,0.47481447,0.42272824,0.052086234,-1,0.0,noise
photoshoot,creative_hobbies,0.46396834,0.4137146,0.05025375,-1,0.0,noise
presentation,creative_hobbies,0.47088242,0.42081636,0.050066054,-1,0.0,noise
dairy drink,dietary_triggers,0.6753524,0.43266457,0.24268782,-1,0.0,noise
dairy,dietary_triggers,0.67301786,0.43383682,0.23918104,-1,0.0,noise
lactose,dietary_triggers,0.5850935,0.346161,0.23893249,-1,0.0,noise
Lactose free,dietary_triggers,0.4935406,0.27746034,0.21608028,-1,0.0,noise
milk,dietary_triggers,0.6914942,0.4829996,0.20849463,-1,0.0,noise
Fructose,dietary_triggers,0.524961,0.3165635,0.20839751,-1,0.0,noise
processed sugar,dietary_triggers,0.5401279,0.33173603,0.20839185,-1,0.0,noise
some dairy,dietary_triggers,0.66003466,0.4682902,0.19174445,-1,0.0,noise
had lactose dairy,dietary_triggers,0.58524024,0.39381003,0.19143021,-1,0.0,noise
had lactose free dairy,dietary_triggers,0.55756867,0.36860865,0.18896002,-1,0.0,noise
Refined Sugar,dietary_triggers,0.49324888,0.3046034,0.18864548,-1,0.0,noise
natural sugar,dietary_triggers,0.45282465,0.26655608,0.18626857,-1,0.0,noise
almond milk,dietary_triggers,0.5372564,0.3513199,0.18593651,-1,0.0,noise
Dairy free,dietary_triggers,0.5410234,0.35585535,0.18516803,-1,0.0,noise
processed food,dietary_triggers,0.61414105,0.4301247,0.18401635,-1,0.0,noise
wheat and dairy,dietary_triggers,0.51204497,0.3298977,0.18214726,-1,0.0,noise
more dairy,dietary_triggers,0.56014144,0.37885165,0.18128979,-1,0.0,noise
fermented foods,dietary_triggers,0.48417878,0.30480766,0.17937112,-1,0.0,noise
gluten,dietary_triggers,0.556697,0.37896085,0.17773616,-1,0.0,noise
maybe lactose,dietary_triggers,0.5749459,0.39800084,0.17694509,-1,0.0,noise
golden milk,dietary_triggers,0.5587201,0.38362545,0.17509466,-1,0.0,noise
whey,dietary_triggers,0.57818234,0.40392387,0.17425847,-1,0.0,noise
lots of dairy,dietary_triggers,0.5875246,0.4132886,0.174236,-1,0.0,noise
coconut milk,dietary_triggers,0.54683703,0.37373805,0.17309898,-1,0.0,noise
coffee,dietary_triggers,0.624794,0.45187092,0.17292309,-1,0.0,noise
fermented food,dietary_triggers,0.529145,0.35632396,0.17282104,-1,0.0,noise
pepsi max,dietary_triggers,0.5201459,0.34843498,0.17171091,-1,0.0,noise
Gluten-free,dietary_triggers,0.46239436,0.290716,0.17167836,-1,0.0,noise
soy,dietary_triggers,0.57674634,0.4061936,0.17055273,-1,0.0,noise
sugar,dietary_triggers,0.66075456,0.4908384,0.16991615,-1,0.0,noise
cheese,dietary_triggers,0.6851882,0.5169306,0.1682576,-1,0.0,noise
glutened,dietary_triggers,0.5843529,0.41616917,0.16818374,-1,0.0,noise
coke,dietary_triggers,0.64196146,0.47554514,0.16641632,-1,0.0,noise
fruit juice,dietary_triggers,0.5536468,0.38830036,0.16534644,-1,0.0,noise
goat cheese,dietary_triggers,0.55660325,0.39146405,0.1651392,-1,0.0,noise
made coffee,dietary_triggers,0.50811166,0.3451621,0.16294956,-1,0.0,noise
Costa coffee,dietary_triggers,0.4726513,0.31118244,0.16146886,-1,0.0,noise
Mostly milk free,dietary_triggers,0.5264492,0.36672273,0.15972647,-1,0.0,noise
maple syrup,dietary_triggers,0.476851,0.31821832,0.15863267,-1,0.0,noise
Yoghurt,dietary_triggers,0.61052287,0.4525943,0.15792856,-1,0.0,noise
Coffee with sugar and cream,dietary_triggers,0.47429028,0.31660956,0.15768072,-1,0.0,noise
